t_years,star_x,star_y,star_z,planet_x,planet_y,planet_z,moon_x,moon_y,moon_z,moon_rel_x,moon_rel_y,moon_rel_z,planet_rel_x,planet_rel_y,planet_rel_z,moon_planet_dist,planet_star_dist,moon_star_dist,star_vx,star_vy,star_vz,planet_vx,planet_vy,planet_vz,moon_vx,moon_vy,moon_vz,moon_speed,planet_speed,star_speed
0.21980000000000002,-6.044192509857207e-06,7.508956513777113e-07,0.0,0.2976293201501595,-0.036772641921165,0.0,0.29982337380812857,-0.03791341064614881,0.0,0.0021940536579690417,-0.0011407687249838094,0.0,0.2976353643426694,-0.03677339281681638,0.0,0.002472898044390128,0.29989847036397743,0.3022170801659286,-2.1038746719255864e-05,-0.00016908116882061335,0.0,1.0945213550921105,8.466038461805669,0.0,0.9134468976905186,8.104331780675643,0.0,8.155647052574656,8.53649718757791,0.00017038506540557405
0.21985000000000002,-6.045238525309426e-06,7.42440862160393e-07,0.0,0.2976837732782733,-0.036349317069949094,0.0,0.29986870786219644,-0.03750812692073082,0.0,0.0021849345839231593,-0.0011588098507817265,0.0,0.2976898185167986,-0.03635005951081125,0.0,0.002473212365789124,0.29990090842644007,0.302211486922658,-2.0801871369499067e-05,-0.00016911039987212297,0.0,1.0836037694588376,8.46695558683059,0.0,0.8999152650243814,8.107017236043827,0.0,8.15681162892313,8.53601394320248,0.00017038499111536354
0.2199,-6.046272695980366e-06,7.339846196885334e-07,0.0,0.29773768034174486,-0.03592594692430296,0.0,0.2999133655978257,-0.03710270898317868,0.0,0.0021756852560808615,-0.0011767620588757216,0.0,0.2977437266144408,-0.03592668090892265,0.0,0.0024735349758467275,0.2999034063484215,0.3022057562271511,-2.056495546807641e-05,-0.00016913929900225992,0.0,1.072678769403798,8.467850239014862,0.0,0.8863941601456263,8.109700266041504,0.0,8.157998100770428,8.535521507952147,0.00017038491676313325
0.21995,-6.047295019854117e-06,7.255269405595737e-07,0.0,0.29779104096995296,-0.035502532606297474,0.0,0.2999573475430643,-0.03669715695862054,0.0,0.002166306573111343,-0.0011946243523230649,0.0,0.2977970882649728,-0.035503258133238035,0.0,0.0024738657020680634,0.29990596379060447,0.30219988885125754,-2.032799948197549e-05,-0.00016916786615612817,0.0,1.0617463589183864,8.468722481204697,0.0,0.8728836493957959,8.11238071628413,0.0,8.159206257432222,8.53501996449559,0.0001703848423503596
0.22,-6.048305494938122e-06,7.170678413736826e-07,0.0,0.29784385479249714,-0.03507907523486564,0.0,0.30000065422922817,-0.03629147097989026,0.0,0.0021567994367310273,-0.0012123957450246164,0.0,0.2978499030979921,-0.03507979230270702,0.0,0.0024742043676376194,0.2999085804099048,0.302193885575221,-2.0091003878218616e-05,-0.00016919610127951704,0.0,1.0508065428482716,8.469572376068546,0.0,0.8593837971586527,8.115058432927107,0.0,8.16043588790698,8.534509395621763,0.00017038476787853773
0.22005000000000002,-6.049304119263174e-06,7.086073387337222e-07,0.0,0.2978961214392404,-0.03465557592581184,0.0,0.30004328619080434,-0.03588565118749967,0.0,0.002147164751563957,-0.0012300752616878352,0.0,0.2979021707433596,-0.034656284533150575,0.0,0.002474550791512493,0.29991125585954337,0.30218774718752217,-1.9853969123861196e-05,-0.00016922400431890062,0.0,1.0398593268811187,8.470399986083637,0.0,0.8458946658885715,8.117733262696476,0.0,8.161686780933675,8.533989884218713,0.00017038469334918125
0.22010000000000002,-6.05029089088342e-06,7.001454492452138e-07,0.0,0.2979478405403508,-0.03423203579182168,0.0,0.300085243965355,-0.035479697729609294,0.0,0.002137403425004236,-0.0012476619377876155,0.0,0.2979538908312417,-0.03423273593727092,0.0,0.0024749047885168807,0.2999139897891167,0.3021814744847229,-1.9616895685990115e-05,-0.00016925157522143712,0.0,1.0289047175341097,8.471205373522833,0.0,0.8324163161393949,8.120405052918835,0.0,8.162958725048464,8.53346151325276,0.00017038461876382153
0.22015,-6.0512658078763625e-06,6.916821895163037e-07,0.0,0.2979990117263427,-0.03380845594247256,0.0,0.30012652809342333,-0.03507361076199756,0.0,0.0021275163670806396,-0.001265154819525001,0.0,0.29800506299215057,-0.03380914762466208,0.0,0.0024752661694378126,0.2999167818446674,0.3021750682713111,-1.937978403172215e-05,-0.0001692788139349683,0.0,1.017942722141269,8.471988600441863,0.0,0.8189488065937266,8.123073651550452,0.0,8.164251508640243,8.532924365748078,0.00017038454412400737
0.2202,-6.052228868342861e-06,6.832175761577291e-07,0.0,0.29804963462811723,-0.03338483748424484,0.0,0.3001671391184405,-0.034667390448028655,0.0,0.0021175044903232743,-0.001282552963783816,0.0,0.2980556868569856,-0.033385520701821,0.0,0.0024756347411219373,0.2999196316687542,0.3021685293595478,-1.91426346282024e-05,-0.00016930572040801885,0.0,1.006973348840606,8.472749728666857,0.0,0.8054921940926402,8.125738907205589,0.0,8.16556492000516,8.532378524766676,0.0001703844694313044
0.22025,-6.053180070407131e-06,6.747516257827837e-07,0.0,0.29809970887700227,-0.03296118152053361,0.0,0.3002070775866345,-0.034261036958618915,0.0,0.00210736870963224,-0.0012998554380853067,0.0,0.2981057620570727,-0.03296185627215939,0.0,0.0024760103065732575,0.299922538900521,0.30216185856931477,-1.8905447942602742e-05,-0.00016933229458979566,0.0,0.9959966065610873,8.473488819782254,0.0,0.7920465336657792,8.128400669184023,0.0,8.166898747399973,8.531824073388766,0.00017038439468729463
0.22030000000000002,-6.05411941221675e-06,6.662843550072841e-07,0.0,0.29814923410479155,-0.032537489151661075,0.0,0.30024634404694023,-0.03385455047220187,0.0,0.0020971099421486783,-0.0013170613205407966,0.0,0.2981552882242038,-0.032538155436016084,0.0,0.002476392665052031,0.29992550317576594,0.3021550567279643,-1.8668224442120286e-05,-0.0001693585364301873,0.0,0.985012505009443,8.474205935119045,0.0,0.778611878561824,8.131058787497771,0.0,8.168252779094333,8.531261094693553,0.00017038431989357605
0.22035000000000002,-6.055046891942652e-06,6.578157804495354e-07,0.0,0.2981982099437832,-0.03211376147488952,0.0,0.30028493905091125,-0.033447931174692004,0.0,0.002086729107128038,-0.001334169699802483,0.0,0.29820426499067515,-0.03211441929066997,0.0,0.0024767816121746434,0.2999285241270089,0.3021481246701697,-1.843096459397588e-05,-0.00016938444587976333,0.0,0.9740210546568238,8.474901135743357,0.0,0.7651882802793042,8.133713112897002,0.0,8.169626803421894,8.53068967174043,0.00017038424505176194
0.2204,-6.055962507779137e-06,6.49345918730297e-07,0.0,0.2982466360268177,-0.0316899995844348,0.0,0.3003228631526331,-0.033041179259447204,0.0,0.0020762271258153997,-0.001351179675012401,0.0,0.2982526919893255,-0.03169064893035353,0.0,0.002477176940014236,0.29993160138355945,0.30214106323777845,-1.8193668865412604e-05,-0.00016941002288977354,0.0,0.9630222667253141,8.475574482445396,0.0,0.7517757885977305,8.136363496895141,0.0,8.171020608830299,8.530109887550587,0.0001703841701634805
0.22045,-6.056866257943864e-06,6.40874786472749e-07,0.0,0.2982945119873152,-0.031266204571480445,0.0,0.3003601169086383,-0.032634294927229995,0.0,0.002065604921323072,-0.0013680903557495502,0.0,0.29830056885357314,-0.03126684544626692,0.0,0.0024775784372021454,0.2999347345715832,0.30213387327966534,-1.7956337723694312e-05,-0.00016943526741214734,0.0,0.9520161531743138,8.476226035728724,0.0,0.738374451609026,8.139009791793175,0.0,8.172433983930008,8.529521825089041,0.00017038409523037427
0.2205,-6.057758140677859e-06,6.32402400302458e-07,0.0,0.29834183745931175,-0.03084237752419223,0.0,0.3003967008778223,-0.03222727838616758,0.0,0.002054863418510522,-0.0013849008619753536,0.0,0.2983478952174524,-0.03084300992659253,0.0,0.0024779858890302073,0.2999379233141682,0.30212655565158864,-1.7718971636104174e-05,-0.0001694601793994931,0.0,0.941002726686797,8.4768558557999,0.0,0.7249843157492323,8.141651850703141,0.0,8.173866717541966,8.528925567247088,0.0001703840202540997
0.22055000000000002,-6.058638154245511e-06,6.239287768473432e-07,0.0,0.2983886120774953,-0.03041851952773327,0.0,0.30043261562136175,-0.03182012985171073,0.0,0.0020440035438664683,-0.001401610323977464,0.0,0.2983946707156495,-0.030419143456510117,0.0,0.002478399077553672,0.29994116723138997,0.3021191112160467,-1.7481571069943244e-05,-0.00016948475880509744,0.0,0.9299820006554586,8.477464002558461,0.0,0.711605425830469,8.144289527570821,0.0,8.175318598744095,8.52832119682518,0.00017038394523632657
0.22060000000000002,-6.059506296934573e-06,6.154539327376427e-07,0.0,0.29843483547724087,-0.029994631664279625,0.0,0.30046786170263434,-0.03141284954659152,0.0,0.002033026225393475,-0.0014182178823118965,0.0,0.2984408949835378,-0.029995247118212363,0.0,0.0024788177816949114,0.2999444659403765,0.30211154084213704,-1.7244136492529047e-05,-0.00016950900558292446,0.0,0.9189539891687573,8.478050535587242,0.0,0.6982378250731243,8.146922677197615,0.0,8.176789416916618,8.52770879651623,0.00017038387017873752
0.22065,-6.060362567056167e-06,6.069778846058793e-07,0.0,0.298480507294645,-0.029570715013036368,0.0,0.30050243968713963,-0.031005437700780042,0.0,0.002021932392494652,-0.001434722687743674,0.0,0.29848656765721204,-0.029571321990920975,0.0,0.0024792417773475783,0.29994781905537193,0.30210384540541674,-1.7006668371194195e-05,-0.0001695329196876151,0.0,0.9079187069968654,8.47861551414306,0.0,0.6848815551382548,8.149551155261616,0.0,8.178278961786186,8.527088448889355,0.00017038379508302754
0.2207,-6.061206962944779e-06,5.985006490868268e-07,0.0,0.29852562716655934,-0.029146770650254096,0.0,0.3005363501424221,-0.030597894551440054,0.0,0.0020107229758627443,-0.0014511239011859578,0.0,0.2985316883735223,-0.02914736915090318,0.0,0.002479670837481355,0.2999512261878001,0.30209602578776457,-1.676916717328501e-05,-0.0001695565010744864,0.0,0.8968761695775341,8.479158997147735,0.0,0.6715366561601733,8.152174818337889,0.0,8.179787023468837,8.526460236374028,0.00017038371995090342
0.22075,-6.062039482958266e-06,5.900222428174764e-07,0.0,0.29857019473062385,-0.028722799649245914,0.0,0.30056959363799557,-0.03019022034288366,0.0,0.001999398907371719,-0.001467420693637745,0.0,0.2985762567701068,-0.02872338967148873,0.0,0.0024801047322473104,0.2999546869463268,0.30208808287724487,-1.653163336616017e-05,-0.00016957974969953078,0.0,0.8858263930018838,8.479681043179454,0.0,0.6582031667792042,8.154793523917947,0.0,8.18131339251176,8.525824241244697,0.00017038364478408322
0.22080000000000002,-6.0628601254778495e-06,5.815426824370028e-07,0.0,0.2986142096252989,-0.028298803080404816,0.0,0.3006021707452694,-0.029782415326525,0.0,0.001987961119970516,-0.0014836122461201855,0.0,0.2986202724854244,-0.028299384623087252,0.0,0.002480543229083543,0.29995820093692144,0.30208001756797304,-1.6294067417189385e-05,-0.00016960266551941533,0.0,0.8747693940001279,8.480181710464487,0.0,0.6448811241745837,8.157407130428426,0.0,8.18285785993385,8.525180545605808,0.00017038356958429585
0.22085000000000002,-6.0636688889081225e-06,5.730619845867304e-07,0.0,0.298657671489897,-0.027874782011221472,0.0,0.3006340820374762,-0.029374479760833065,0.0,0.001976410547579188,-0.0014996977496115928,0.0,0.2986637351587859,-0.02787535507320606,0.0,0.002480986092821228,0.299961767762918,0.30207183075998295,-1.6056469793752078e-05,-0.000169625248491481,0.0,0.8637051899272397,8.480661056869234,0.0,0.6315705640974875,8.160015497248985,0.0,8.184420217265119,8.524529231377276,0.00017038349435328045
0.2209,-6.064465771677047e-06,5.645801659100999e-07,0.0,0.2987005799646139,-0.027450737506302426,0.0,0.3006653280896013,-0.028966413911283604,0.0,0.00196474812498737,-0.0015156764049811776,0.0,0.2987066444303856,-0.027451302086468336,0.0,0.002481433085790961,0.2999653870250755,0.30206352335909625,-1.58188409632361e-05,-0.00016964749857374187,0.0,0.8526337987485705,8.481119139892625,0.0,0.6182715209041638,8.162618484729395,0.0,8.186000256584846,8.523870380280394,0.00017038341909278586
0.22095,-6.065250772235953e-06,5.560972430526341e-07,0.0,0.2987429346905583,-0.02702667062738864,0.0,0.30069590947831365,-0.02855821805031022,0.0,0.0019529747877553572,-0.0015315474229215809,0.0,0.29874899994133053,-0.027027226724631693,0.0,0.0024818839679295684,0.29996905832163717,0.3020550962767931,-1.558118139303646e-05,-0.00016966941572488453,0.0,0.8415552390254281,8.481556016658846,0.0,0.6049840275891533,8.165215954205872,0.0,8.187597770558597,8.523204073824175,0.0001703833438045703
0.221,-6.066023889059542e-06,5.476132326619053e-07,0.0,0.29878473530978145,-0.02660258243337441,0.0,0.30072582678189885,-0.028149892457254657,0.0,0.0019410914721174066,-0.0015473100238802481,0.0,0.29879080133367053,-0.02660313004660707,0.0,0.002482338496887001,0.2999727812483887,0.3020465504300852,-1.5343491550554064e-05,-0.00016969099990426714,0.0,0.8304695299006224,8.481971743910412,0.0,0.5917081158185757,8.167807768016619,0.0,8.189212552474029,8.522530393292124,0.00017038326849040054
