t_years,star_x,star_y,star_z,planet_x,planet_y,planet_z,moon_x,moon_y,moon_z,moon_rel_x,moon_rel_y,moon_rel_z,planet_rel_x,planet_rel_y,planet_rel_z,moon_planet_dist,planet_star_dist,star_vx,star_vy,star_vz,planet_vx,planet_vy,planet_vz,moon_vx,moon_vy,moon_vz,moon_speed,planet_speed,star_speed
0.25965,-2.350548191018088e-06,-3.569803104825569e-06,0.0,0.16432358659161408,0.2516997162968321,0.0,0.16581259024014444,0.2522251266292761,0.0,0.001489003648530357,0.0005254103324440207,0.0,0.1643259371398051,0.2517032860999369,0.0,0.0015789831800167003,0.3005953390363561,0.00010000950115882968,-6.524859347234825e-05,0.0,-7.051025050820164,4.6023007046846045,0.0,-7.1750550379319415,4.970768297380828,0.0,8.728685597705924,8.420102496029006,0.00011941222413202814
0.2597,-2.3455454334650658e-06,-3.573062027744987e-06,0.0,0.1639708747800306,0.25192958439182217,0.0,0.165453552797723,0.2524733891793642,0.0,0.0014826780176923904,0.0005438047875420127,0.0,0.16397322032546408,0.2519331574538499,0.0,0.001579258608050578,0.30059529738265955,0.0001001008009620722,-6.510832330434636e-05,0.0,-7.057447412518027,4.592423094921162,0.0,-7.186442658925276,4.9597337061415745,0.0,8.731776252622248,8.420089896386063,0.00011941216067365872
0.25975000000000004,-2.3405381158362517e-06,-3.576313933962202e-06,0.0,0.1636178421959027,0.25215895838672664,0.0,0.16509394649914996,0.25272109831227846,0.0,0.0014761043032472665,0.0005621399255518189,0.0,0.16362018273401854,0.2521625347006606,0.0,0.0015795205633243597,0.30059525629087275,0.00010019190419049233,-6.496792538425087e-05,0.0,-7.06385595259832,4.582536701258737,0.0,-7.19780928399597,4.948631610428027,0.0,8.734839054298945,8.420077406855713,0.0001194120973521962
0.25980000000000003,-2.3355262479648556e-06,-3.579558817096497e-06,0.0,0.16326448953057515,0.25238783784285473,0.0,0.16473377240767814,0.252968250648454,0.0,0.0014692828771029898,0.0005804128055992841,0.0,0.1632668250568231,0.2523914174016718,0.0,0.0015797693495734344,0.30059521576725107,0.0001002828106653399,-6.482739998755437e-05,0.0,-7.070250660503233,4.57264154386578,0.0,-7.209154374876997,4.937461836594775,0.0,8.737873665179531,8.420065028907652,0.00011941203416777881
0.25985,-2.3305098396930154e-06,-3.582796670780936e-06,0.0,0.1629108174759192,0.2526162223225246,0.0,0.16437303161368005,0.25321484279963674,0.0,0.0014622141377608477,0.0005986204771121217,0.0,0.1629131479857589,0.2526198051191954,0.0,0.001580005272233496,0.3005951758180594,0.00010037352020825056,-6.468674738999993e-05,0.0,-7.07663152573441,4.562737642929963,0.0,-7.220477385046781,4.926224210714683,0.0,8.740879740747124,8.420052764040626,0.00011941197112054447
0.2599,-2.3254889008717777e-06,-3.5860274886623753e-06,0.0,0.1625568267243295,0.2528441113890643,0.0,0.16401172523506508,0.2534608713688739,0.0,0.001454898510735575,0.0006167599798095891,0.0,0.16255915221323036,0.252847697416553,0.0,0.0015802286382784355,0.30059513644957225,0.00010046403264124618,-6.454596786758051e-05,0.0,-7.082998537853681,4.552825018657388,0.0,-7.231777759552095,4.914918558772125,0.0,8.74385692946282,8.420040613782692,0.00011941190821063079
0.25995,-2.320463441361078e-06,-3.5892512644014783e-06,0.0,0.16220251796872107,0.25307150460681255,0.0,0.16364985441770546,0.25370633295051476,0.0,0.0014473364489843987,0.0006348283437022095,0.0,0.16220483843216243,0.25307509385807697,0.0,0.0015804397560573006,0.3005950976680731,0.00010055434778673512,-6.440506169653843e-05,0.0,-7.089351686483779,4.542903691271778,0.0,-7.2430549348327045,4.903544706862048,0.0,8.746804872706331,8.42002857969147,0.00011941184543817503
0.26,-2.3154334710297222e-06,-3.592467991672726e-06,0.0,0.16184789190252624,0.25329840154111966,0.0,0.16328742033587096,0.2539512241302212,0.0,0.0014395284333447167,0.0006528225891015427,0.0,0.16185020733599728,0.25330199400911135,0.0,0.0015806389351300746,0.3005950594798544,0.0001006444654675126,-6.42640291533648e-05,0.0,-7.095690961309052,4.532973681013642,0.0,-7.254308338547875,4.892102481394978,0.0,8.749723204718885,8.420016663354376,0.00011941178280331409
0.26005,-2.3103989997553656e-06,-3.59567766416443e-06,0.0,0.1614929492196916,0.25352480175834846,0.0,0.16292442419267214,0.2541955414849888,0.0,0.0014314749729805454,0.0006707397266403348,0.0,0.16149525961869135,0.25352839743601263,0.0,0.0015808264861025085,0.3005950218912171,0.00010073438550676109,-6.412287051479903e-05,0.0,-7.102016352076167,4.523035008139417,0.0,-7.265537389404882,4.880591709308044,0.0,8.752611552548572,8.420004866388854,0.00011941172030618453
0.2601,-2.3053600374244954e-06,-3.5988802755787455e-06,0.0,0.1611376906146748,0.253750704825875,0.0,0.16256086722051227,0.2544392815831786,0.0,0.0014231766058374618,0.000688576757303605,0.0,0.16113999597471224,0.25375430370615054,0.0,0.0015810027204599573,0.3005949849084704,0.00010082410772805061,-6.398158605782824e-05,0.0,-7.108327848594805,4.513087692920588,0.0,-7.276741496989638,4.869012218282131,0.0,8.75546953599815,8.419993190442598,0.00011941165794692256
